The Waverly Hotel &amp; Residences,HTLGBO1000079280,Hotel,Whitefield Main Road/,Bangalore,Karnataka,India,regular,4,12.99595885,77.6953577
Tivai Beach Cottages,HTLGBO1000003821,Cottage,Near Paradise village beach resort/ ST. peters bakery/Tivai Vaddo/Calangute beach/Calangute/,Goa,Goa,India,regular,0,15.5358751,73.7619433
Tuskers Den Forest Resort,HTLGBO1000011166,Resort,Tuskers Den Forest Resort/opposite - Gorumara NIC/Post- Lataguri/Dist- Jalpaiguri,Lataguri,West Bengal,India,regular,0,26.71954751,88.76783514
Treebo Grand Continent,HTLGBO1000046784,Hotel,No 278/ 7th Main/ MICO Layout/ BTM 2nd Stage  Bangalore 560076,Bangalore,Karnataka,India,regular,3,12.9159316,77.6058222
Treebo Dreamland,HTLGBO1000010129,Hotel,SCO 2/ Chandigarh-Panchkula Road NAC/ Near Bengali Sweets. Manimajra,Chandigarh,Punjab,India,regular,3,30.68037033,76.86746979
Tours To Kerala /premium Houseboat 1 Bed Room,HTLGBO1000061668,Houseboat,2nd floor municipal library shopping complex  Alleppey kerala,Alleppey,Kerala,India,regular,0,9.4980667,76.3388484
The Wild Orchid,HTLGBO1000004516,Resort,Vijaynagar/ Havelock,Havelock Island,Andaman and Nicobar Islands,India,regular,0,12.02005089,93.00666304
The Zuri White Sands Goa Resort and Casino,HTLGBO1000003691,Resort,Pedda/Varca/Salcete,Goa,Goa,India,regular,5,15.2689671,73.9527583
Treebo Annora,HTLGBO1000031832,Hotel,289/ Amar Jyothi Layout/ West Wing/ Opp. DELL/ Behind Pizza Hut/ Domlur/ Bengaluru/ Karnataka 560071,Bangalore,Karnataka,India,regular,2,12.9544823,77.64107049
V2 Rooms Sunflower @ Nerul,HTLGBO1000051682,Hotel,112- C/ Fatawaddo/ Nerul/ Bardez Goa/,Goa,Goa,India,regular,2,15.51777465,73.79303287
The Woodbridge,HTLGBO1000076978,Hotel,#33/ 24-11/ 2nd Main/ N.S. Palya Road/ Opp. Shilpa Kalyan Mantapa Near Shopper's Stop/ Bannerghatta Road,Bangalore,Karnataka,India,regular,0,12.91050563,77.600448
The Trivandrum Hotel,HTLGBO1000006376,Hotel,TC 26/1571/ Y.M.C.A Road/ Statue,Thiruvananthapuram,Kerala,India,regular,3,8.4960505,76.9489453
Vaibhav Guest House Surat,HTLGBO1000082302,Guest House,opp. Surat Railway Station / 7th floor / Omkar Chambers / Surat,Surat,Gujarat,India,regular,1,21.2049118,72.839214
Treebo Cartier,HTLGBO1000040012,Hotel,32/30/ Varthur Rd/ Silver Springs Layout/ Marathahalli/,Bangalore,Karnataka,India,regular,4,12.95676781,77.70904758
Tiger Hills Homestay,HTLGBO1000060938,Homestay,swaroop.h.m/ tiger hills/ goni khan state/mallalder post/chhikmangalur,Chikmagalur,Karnataka,India,regular,0,13.315258,75.7754018
The Viceroy Comforts,HTLGBO1000000677,Hotel,Annex Rajendra Kalamandhira/  No.770/5 F-25/ Ramanuja Road,Mysore,Karnataka,India,gostays,2,12.29422538,76.65329842
The Woods,HTLGBO1000010398,Hotel,H- Block/ Greenwood City/ Sector- 46,Gurgaon,Haryana,India,regular,2,28.442533,77.0572359
The Royal Star,HTLGBO1000008226,Hotel,54/ Sydenham Road/ Opposite Nehru Stadium/ Sydenhams Road/ Poongavanapuram.,Chennai,Tamil Nadu,India,regular,1,13.0839393,80.2705443
Tulalip Hotel,HTLGBO1000000247,Hotel,B-25/ Old Dlf/ (Sector-14)/ Sunder Singh Marg/,Gurgaon,Haryana,India,regular,3,28.46998998,77.04205439
The River Lap,HTLGBO1000083254,Cottage,Rishikesh-Badrinath Highway/ Near IOC Petrol Pump/ Shivpuri - 249192/ Uttrakhand,Rishikesh,Uttarakhand,India,regular,0,30.1385124,78.5941402
UG Regal Hotel,HTLGBO1000002628,Hotel,# 453/1/ O.T.C Road/ Cottonpet/ Opp : VST Auto Agency/,Bangalore,Karnataka,India,regular,1,12.9733919,77.5696011
Tisha Apartment Hotel,HTLGBO1000009594,Hotel,372/ 1/A/ Casa Blanca/Vagator Beach Road/Bardez/Goa,Goa,Goa,India,regular,0,15.5980556,73.7447222
TREKKING TRAILS ECO LODGE,HTLGBO1000041312,Lodge,Shanthinagar/Meppadi Rd/Puthurvayal P.O.,Wayanad,Kerala,India,regular,0,11.703206,76.0833999
The Sidlon Residency Hotel,HTLGBO1000005382,Hotel,J.N. Road/ Below cm banglow gangtok Sikkim  pin no 737101,Gangtok,Sikkim,India,regular,3,27.3389356,88.6065035
The Sultan,HTLGBO1000033404,Hotel,7th Floor/ CGR Mall/ Hanumangarh Raod/ Sriganganagar/ Rajasthan.,Sri Ganganagar,Rajasthan,India,regular,0,29.9111774,73.877595
Tigers Heaven Resort,HTLGBO1000014290,Resort,Tadoba National Park/ Navegaon Gate ( Khadsangi )/ Chimur/ Maharashtra/ India,Chandrapur,Maharashtra,India,regular,3,19.95,79.3
The Shradha Guest House,HTLGBO1000013063,Homestay,House Number 335/ Sector 4/ MANSA DEVI COMPLEX PANCHKULA ( IT Park Chandigarh ),Chandigarh,Punjab,India,regular,0,30.68034363,76.86734772
The TuLiP Luxury Guest House,HTLGBO1000060272,Guest House,Deewan Colony - Ishber Nishat - Srinagar - 191121,Srinagar,Jammu and Kashmir,India,regular,1,34.0726099,74.955948
ThulasiRam's Service Apartments (Hope college),HTLGBO1000013139,Service Apartment,CKH Thulasi Enclave/  451 Kamaraja Road/ Peelamedu,Coimbatore,Tamil Nadu,India,regular,3,11.02364714,77.02193348
Tiger House Corbett,HTLGBO1000036278,Homestay,village Naya Gaon/Telipura,Corbett,Uttarakhand,India,regular,0,29.5300138,78.7746603
The Regency Hotel,HTLGBO1000021760,Hotel,Cottage Road/ Munnar Colony/,Munnar,Kerala,India,regular,2,10.0880864,77.0733397
The Vaishali Inn,HTLGBO1000012020,Hotel,339 A /Sector 4/Vaishali/Ghaziabad,Ghaziabad,Uttar Pradesh,India,regular,3,28.64747544,77.34131578
Uma Clubs and Resorts,HTLGBO1000021130,Resort,Khajuraho Road/ Pateri Satna 485001 (M.P.),Satna,Madhya Pradesh,India,regular,0,24.5758144,80.8111551
Vale of Kashmir Houseboat,HTLGBO1000060448,Houseboat,Ghat No. 12/ Boulevard Road-Srinagar/ 190001,Srinagar,Jammu and Kashmir,India,regular,3,34.0882069,74.83895866
U Tan Resort,HTLGBO1000018180,Resort,CHOWK DONGRI VIA UTTAN/ BHAYANDAR (WEST),Mumbai,Maharashtra,India,regular,3,19.3021883,72.78735
Vaishnavi Clarks INN,HTLGBO1000091506,Hotel,Bypass Road/ Opp. New Bus Stand,Buxar,Bihar,India,regular,0,25.5724539,83.9876008
Travancore Palace Beach Resort,HTLGBO1000004847,Resort,Light House Beach Road/Vizhinjam Post,Kovalam,Kerala,India,regular,2,8.383773985,76.98232992
The Wind Munnar,HTLGBO1000004115,Resort,Periyakanal-Muttukad Road/Chinakanal/Idukki District,Munnar,Kerala,India,regular,3,10.01676382,77.16233408
The Residency,HTLGBO1000020470,Hotel,179/ Allwin Nagar/ Coimbatore Road/,Karur,Tamil Nadu,India,regular,3,10.96120743,78.06437881
The SSk Solitaire Hotel &amp; banquets.,HTLGBO1000081862,Hotel,Ahilyabai Holkar marg/ Tidke Colony/,Nashik,Maharashtra,India,regular,3,19.9925259,73.7744367
Toshali Royal View,HTLGBO1000000142,Hotel,PO Munda Ghat/ Via Kanda Ghat/ Kufri Chail Road/ Shilon Bagh/ Shimla,Shimla,Himachal Pradesh,India,regular,3,31.0521816,77.2686883
The Shyam Regency,HTLGBO1000089930,Hotel,shiglta mode narkanda 50km from shimla,Narkanda,Himachal Pradesh,India,regular,0,31.25382679,77.45541038
Tulips Villa,HTLGBO1000048518,Villa,Gate No 504/Beneath St.Fatima church// Kurunji Andavar temple road,Kodaikanal,Tamil Nadu,India,regular,0,10.2381136,77.4891822
Top3 Lords Resorts bhavnagar,HTLGBO1000002822,Hotel,Plot No.1 and 2/ Budhel - Vertej Cross Road/ Near BPCL Petrol Pump (5 Kms from Top3 Multiplex),Bhavnagar,Gujarat,India,regular,3,21.7644725,72.1519304
Upkar Plaza Lodge,HTLGBO1000009172,Hotel,Opp. K C Residency Lane/Opposite Panjbakhtar Mandir,Jammu,Jammu and Kashmir,India,regular,0,32.7302316,74.8670669
uv resorts,HTLGBO1000066850,Resort,BALAG/ MORNI Hills / Panchkula,Panchkula,Haryana,India,regular,2,30.69893258,76.93824177
The Yuppi Hippi Hideout,HTLGBO1000046204,Guest House,175/2/ St Minguel Vaddo/ Near Curlie's Beach Shack/ Anjuna/ Goa.,Goa,Goa,India,regular,0,15.56982895,73.74247859
Treehouse The Palatium,HTLGBO1000047938,Hotel,Treehouse The Palatium/ 653A/ Pintowaddo/ Candolim,Goa,Goa,India,regular,4,15.517015,73.7686433
V2 Rooms Pineapple @ Calangute,HTLGBO1000051692,Hotel,Calangute - candolim road/ Gaura Vaddo/ Before Jambleshwar Temple/ Chapel Lane/ Calangute/ Goa,Goa,Goa,India,regular,0,15.5231481,73.7875766
The Sunset,HTLGBO1000049058,Guest House,Junos Vaddo/ Mandrem Beach/ Goa,Goa,Goa,India,regular,0,15.6665843,73.71235202
Trident Chennai,HTLGBO1000005928,Hotel,1/24 G.S.T Road/ Chennai 600 027/ India,Chennai,Tamil Nadu,India,regular,5,12.99384582,80.18624651
The Sinol Retreat,HTLGBO1000073292,Hotel,Opposite tamang gumba/ upper Sichey Gangtok East Sikkim- 737101,Gangtok,Sikkim,India,regular,0,27.3371364,88.6096575
TIRTHAN VALLEY HOLIDAY HOME,HTLGBO1000057272,Hotel,V.P.O BALICHOWKY/ banjar  175106,Kullu,Himachal Pradesh,India,regular,0,31.69350116,77.27809666
Triden Kashmir Resort,HTLGBO1000011261,Resort,HABAK NASEEM BAGH/SRINAGAR / NEAR HABAK PETROL PUMP/ 190006,Srinagar,Jammu and Kashmir,India,regular,3,34.14540991,74.83783727
Travel Inn,HTLGBO1000038102,Hotel,12/ Lower Range/Behind Deputy High Commission Of Bangladesh/  KOLKATA,Kolkata,West Bengal,India,regular,2,22.5279046,88.3624861
Tranquility Cottage,HTLGBO1000082760,Villa,227/ Southwick/ Coonoor Road/ Ooty - 643001/ Pebook Cottages Road,Ooty,Tamil Nadu,India,regular,0,11.400287,76.7163468
Treebo Legend,HTLGBO1000000943,Hotel,Plot No. 53/ Junction of Nehru Road/ Opp. Dr. Batras Clinic/ Near Santacruz Rly Stn/ Santacruz East,Mumbai,Maharashtra,India,regular,3,19.08099793,72.84374064
Utsav Hotel,HTLGBO1000003213,Hotel,Adjoin Swami Narayan temple / chitrakoot / vaishali nagar ajmer road,Jaipur,Rajasthan,India,regular,0,26.9028085,75.73954132
Treebo Stay,HTLGBO1000082792,Hotel,J 2/ 5th and 6th Floor/ Block GP/ Sector V/ Salt Lake City/ Kolkata,Kolkata,West Bengal,India,regular,3,22.56853922,88.43447909
Treebo New Castle,HTLGBO1000038556,Hotel,355 Linking Road/ Above Only Parathas Restaurant/ Khar West,Mumbai,Maharashtra,India,regular,3,19.0673003,72.8335623
Trident Hyderabad,HTLGBO1000010812,Hotel,HITEC City/Near Cyber Towers/ Madhapur,Hyderabad,Andhra Pradesh,India,regular,5,17.4501795,78.3810356
Treebo Vatika Inn,HTLGBO1000005980,Hotel,14/ RMV Swimming pool /Gulab Bagh road /Udaipur,Udaipur,Rajasthan,India,gostays,2,24.57686956,73.69515392
TIGERLAND COTTAGES,HTLGBO1000049866,Resort,Tiger land Cottages/Thekkady Junction/ Kumily Idukki District,Thekkady,Kerala,India,regular,0,9.6031088,77.161458
The Shradha Hotel,HTLGBO1000057610,Hotel,NH-21/ Chandigarh Ambala Road/ Near JP Hospital / Zirakpur / Chandigarh / India.,Chandigarh,Punjab,India,gostays,2,30.7333148,76.7794179
The Signature Crest/Powai,HTLGBO1000010528,Service Apartment,Pankaj Industrial Estate/ 2nd Floor/ Near Chandivali Studio/ Behind Chandivali Ice Factory/,Mumbai,Maharashtra,India,regular,0,19.1161503,72.8946032
The Sky Court,HTLGBO1000033812,Hotel,Opp. Railway Station/,Aurangabad,Maharashtra,India,regular,0,19.86153404,75.311368
Tranquil Retreat Sonmarg,HTLGBO1000006265,Hotel,sonmarg,Sonamarg,Jammu and Kashmir,India,regular,3,34.3031616,75.293111
The Tusker Den,HTLGBO1000045758,Bungalow,Chalsa/ Village -Murti/ Metali Jalpaiguri/ West Bengal/ India,Dooars,West Bengal,India,regular,1,22.9867569,87.8549755
Turtle Court Homestay,HTLGBO1000037040,Homestay,Margod/ Madikeri,Coorg,Karnataka,India,regular,0,12.4244205,75.7381856
Uttam Guest House,HTLGBO1000034208,Guest House,Vivekananda path/ Ulubari/ Guwahati,Guwahati,Assam,India,regular,0,26.1820281,91.7506874
The Royal Nest,HTLGBO1000010471,Hotel,B4A/13/ Rana Pratap Bagh,Delhi,Delhi,India,regular,1,28.6847715,77.191862
V Resorts Vrindavan Gopala,HTLGBO1000054294,Resort,New Bhedaghat/ Opp. Dhuadhar Fall,Jabalpur,Madhya Pradesh,India,regular,1,23.181467,79.9864071
Urmila Palace Guest House,HTLGBO1000082450,Guest House,456 Junaswada/Goa/Mandrem,Goa,Goa,India,regular,0,15.6631077,73.7419017
Thriphala Ayurveda Panchakarma Centre,HTLGBO1000067536,Homestay,Chowara Beach /Kovalam /Trivandrum,Thiruvananthapuram,Kerala,India,regular,2,8.4003984,76.9787076
Trendy Bed and Breakfast,HTLGBO1000009426,BnB,9 B Mathura Road/Jangpura/New Delhi,Delhi,Delhi,India,regular,0,28.5595639,77.2679968
The Sayanora,HTLGBO1000085356,Hotel,Shop No. 52/ Netkallappa Circle/ Subbarama Chetty Rd/ NR Colony/ Basavanagudi/,Bangalore,Karnataka,India,regular,2,12.9388139,77.5709608
Thevercad Alleppey Homestay,HTLGBO1000041254,Homestay,hevercad House/ Kainakary. P. O,Alleppey,Kerala,India,regular,0,9.4980667,76.3388484
UG GRAND,HTLGBO1000002860,Hotel,No.10/ N.P. Lane / Cottonpet/ Bangalore,Bangalore,Karnataka,India,regular,1,12.97413373,77.57063808
The Red Lotus Suites,HTLGBO1000002926,Service Apartment,No1'C'/Block/ Sterling Theatre Rd/Near Rolon chain/ Next to Shaneshwar Temple J.P.Nagar/Mysore-08,Mysore,Karnataka,India,regular,0,12.2654762,76.64428248
Toran Resort,HTLGBO1000035370,Resort,Near Kalo Dungar/ At. Dhrobana-Khavda/ Tal. Bhuj/Dist. Kachchh-Gujarat/ INDIA,Kutch,Gujarat,India,regular,3,23.93072026,69.75769781
The Taj West End (A Taj Hotel),HTLDSY00001757,Hotel,No. 23/ Race Course Road,Bangalore,KARNATAKA,India,regular,5,12.9842,77.5842
Treebo Abeliya,HTLGBO1000090278,Hotel,No. 23 and 24/ Nakeeran Street/ Kaviya Gardens/ Mangala Nagar/ Porur/ Chennai,Chennai,Tamil Nadu,India,regular,3,13.0380627,80.1596041
The Serai Chikmagalur,HTLGBO1000003571,Resort,Mugthihalli Post/ K M Road,Chikmagalur,Karnataka,India,regular,4,13.3332464,75.7948219
The Ummed Jodhpur,HTLGBO1000089742,Hotel,Jaipur Highway Banar Road/ Jodhpur,Jodhpur,Rajasthan,India,regular,0,26.3057886,73.0793582
The Riverview Retreat,HTLGBO1000000216,Resort,Zero Garjia/ Dhikuli/ Corbett National Park,Corbett,Uttarakhand,India,regular,4,29.49458786,79.02711392
The Vijay Park,HTLGBO1000082036,Hotel,34/1/ Polur Road/ Tiruvannamalai/ Tamil Nadu,Tiruvannamalai,Tamil Nadu,India,regular,0,12.9930052,80.1934456
TIYABON RESORT,HTLGBO1000070468,Resort,Chalsa More/ P.O. Chalsa/ Dist Jalpaiguri/ 735206/,Jalpaiguri,West Bengal,India,regular,0,26.8815374,88.7986806
VAKRATUND HOTEL,HTLGBO1000085908,Hotel,5 Sheetal Chandrika/ New Hall Rd/ Near Halav Pool/ Kurla(w)/ Mumbai 400070.,Mumbai,Maharashtra,India,regular,0,19.0741059,72.8804183
Thomas Villa/ Hotel and Cottages,HTLGBO1000009561,Resort,Kanyal Road/ Manali/ Himachal Pradesh (H.P.),Manali,Himachal Pradesh,India,gostays,4,32.2220228,77.1892351
The Royale Oaks,HTLGBO1000007956,Hotel,Circular Road/ Longwood/ Near Lakkar Bazar,Shimla,Himachal Pradesh,India,regular,0,31.1114773,77.176046
V Resorts Mussoorie,HTLGBO1000071336,Resort,Village Bhatoli/  Mussorrie Paonta Sahib Road/  District Tehri-Garhwal - 248179,Almora,Uttarakhand,India,regular,0,30.066753,79.0192997
Vaibhav Bungalow,HTLGBO1000078562,Bungalow,205 Sandhya Chaya/Tungarli Lonavala Township Scheme/ Lonavala,Lonavala,Maharashtra,India,regular,0,18.7417874,73.3996038
Tommaso Inn Sriperumbudur,HTLGBO1000072498,Hotel,Plot 424/ Anubhav Rich Village/ NH 4/ Santha vellore/ Kancheepuram Dist/ Tamilnadu. 602 108,Chennai,Tamil Nadu,India,regular,3,12.8341735,79.7036402
Vailankanni Holiday Homes,HTLGBO1000008448,Guest House,House No. 3/38A/ Tivai Vaddo/ Near Porait Football Ground/ Calangute/ Bardez/ Goa,Goa,Goa,India,regular,0,15.5408996,73.761342
Tree Top Residency,HTLGBO1000056882,Hotel,NEAR VIRANGANA CIRCLE/ BHUJ - GANDHIDHAM HIGHWAY/ MADHAPAR ( BHUJ - KUTCH ),Bhuj,Gujarat,India,regular,3,23.2397572,69.6689305
Treebo Abirami Residency,HTLGBO1000029822,Hotel,3/20/ Observatory Road/ Near Lake and  BSNL Office,Kodaikanal,Tamil Nadu,India,regular,3,10.23870508,77.48589459
The Valentino,HTLGBO1000058584,Hotel,320/ Baliapanda/ Kalinga Vihar/ Near Blue Lilly Hotel,Puri,Orissa,India,regular,2,19.8133822,85.8314655
V2 Rooms Banana @ Candolim,HTLGBO1000051690,Service Apartment,Marquis Vaddo/ Near Shantadurga Temple/ Candolim/ Goa,Goa,Goa,India,regular,0,15.51115839,73.76968692
Umesh Lodge,HTLGBO1000029966,Lodge,Opposite Vaishno Devi Dharamshala/ Harki Pauri,Haridwar,Uttarakhand,India,regular,0,29.9573607,78.1749687
Tulip Gloria Elis Hospitality Service Apartment/Bodakdev,HTLGBO1000036306,Service Apartment,Bodakdev/ Premchand Nagar,Ahmedabad,Gujarat,India,regular,0,23.0320428,72.5162111
TripOffbeat's Photosynthesis Forest Lodge,HTLGBO1000011034,Lodge,Village Bidholi/ Near UPES/ 8 km from Nanda Ki Chauki,Dehradun,Uttarakhand,India,regular,0,30.40864215,77.96686263
Treebo Golden Emerald,HTLGBO1000074706,Hotel,473/14B/ Near Salisbury Park/ Gultekdi/ Pune/ Maharashtra 411037,Pune,Maharashtra,India,regular,3,18.4927,73.8683697
Tripo Sohna Road,HTLGBO1000058394,Hotel,H.No. 854/sector 38,Gurgaon,Haryana,India,regular,0,28.4357613,77.0406147
Treebo Singh Sons,HTLGBO1000008558,Hotel,7A / 10-11/ W.E.A Channa Market/ Karol Bagh,Delhi,Delhi,India,regular,3,28.64656661,77.18631909
Trident Gurgaon,HTLGBO1000010810,Hotel,443 Udyog Vihar/ Phase V,Gurgaon,Haryana,India,regular,5,28.50106876,77.08886267
Tulip Estate Stay,HTLGBO1000080578,Homestay,Kolakeri Village/ Napoklu Post/ Madikeri/ Near Bhagavathi Temple,Coorg,Karnataka,India,regular,0,12.4225988,75.7403141
Unique Residency,HTLGBO1000077248,Hotel,DLF Phase 3 S -18/1 Near Gurudhona Achariya,Gurgaon,Haryana,India,regular,0,28.6139391,77.2090212
Valencia Hospitality Service Apartment Magarpatta,HTLGBO1000078480,Service Apartment,Lavender B1/ Spring Valley/ magarpatta- pune,Pune,Maharashtra,India,regular,1,18.5204968,73.93039009
The Suvistara Resorts,HTLGBO1000037036,Resort,16/375 A/B/C/ NANDNI GROUP /MYLAMBADI P.O/ MEENANGADI/WAYANAD/KERALA/INDIA,Wayanad,Kerala,India,regular,0,11.6871818,76.1743647
V Resorts Lake Alpi,HTLGBO1000051278,Hotel,Kanooja/ udaipur  kumbhalgrah road /Rajsamand 313325(Raj.),Kumbhalgarh,Rajasthan,India,regular,1,25.0013364,73.5653021
Tulsian Guest House and Serviced Appartment,HTLGBO1000062968,Service Apartment,302/ Tamanna Apartment/ 2nd floor/ Kashyap Path/ Shyam Nagar/ Jaipur/ Rajasthan,Jaipur,Rajasthan,India,regular,0,26.89416221,75.76565808
The Sattva Retreat,HTLGBO1000013053,Resort,Mohan Chatti (via Lakshman Jhula),Rishikesh,Uttarakhand,India,regular,4,30.06022175,78.39080391
The Rawat Hotel,HTLGBO1000047046,Hotel,The Rawat Hotel / Near Railway Crossing / Nohar Road / Ellenabad / Distt . Sirsa,Sirsa,Haryana,India,regular,2,29.43971926,74.66267745
United 21 Sagar Kinara,HTLGBO1000001174,Hotel,5 Somwar Peth/ Malvan/ Maharashtra,Malwan,Maharashtra,India,regular,0,16.05537955,73.4655842
The Sanctum Suites,HTLGBO1000008514,Hotel,15/ Behind CPRI Compound/ Off 80 ft Road/ Ashwathnagar/ RMV 2nd Stage/ Near New BEL Road,Bangalore,Karnataka,India,regular,3,13.02498691,77.57625394
Thy Mercy- Apart Hotel for Women,HTLGBO1000043760,Service Apartment,2 teachers colony/Meenambakkam,Chennai,Tamil Nadu,India,regular,0,12.98840996,80.18234286
Treebo Rain Forest Enclave,HTLGBO1000052452,Hotel,262/6/ Ward 14/ Ghatbhat Waddo/ Arpora/ Bardez/ Baga Area/ Goa - 403518,Goa,Goa,India,regular,3,15.56293638,73.76183602
Transit House,HTLGBO1000068518,Guest House,BF 83/ Salt Lake/ Sector  1/ Kolkata  700064. (Tank No 5/ next to Anandlok Hospital Branch),Kolkata,West Bengal,India,regular,1,22.5923886,88.3910688
URBAN INN,HTLGBO1000019358,Guest House,House no 1 Lane 4 Hyderpora Airport Road Srinagar Kashmir,Srinagar,Jammu and Kashmir,India,regular,0,34.0836581,74.7973681
V2 Rooms Grape @ Calangute,HTLGBO1000051638,Hotel,Near Jambleshwar Temple/ Ximer/ Calangute - Candolim road/ Calangute/ Goa,Goa,Goa,India,regular,0,15.52174431,73.79165957
The V Beach Villa,HTLGBO1000049108,Resort,837/ Camotin vaddo/ Lane opp Candolim panchayat/ Near Taxi stand/ Candolim,Goa,Goa,India,regular,1,15.50923782,73.76694034
TIM Grand,HTLGBO1000063880,Hotel,Kalash Mahakali/ Opp. Kaatyayani Business Centre/ Off Mahakali Caves Road/ Andheri(E)/ Mumbai,Mumbai,Maharashtra,India,regular,0,19.1282743,72.8677092
Tuljai Paryatak Niwas,HTLGBO1000072352,Homestay,Opp. Jay Ganesh Temple/ Medha/ Malvan,Malwan,Maharashtra,India,regular,0,16.0575415,73.4590399
Tune By Mango Hotels,HTLGBO1000009781,Hotel,4-D Square Mall/ Visat-Gandhinagar Highway / Opp. Indian Institute of Technology (IIT) Gandhinagar / Motera/ Ahmedabad 382424https://ess.sgcservices.com/Home.aspx,Ahmedabad,Gujarat,India,gostays,4,23.1036257,72.5958343
The Signature Leaf,HTLGBO1000009862,Hotel,1129/Sector 46/H.U.D.A. MEDANTA HOSPITAL ROAD,Gurgaon,Haryana,India,gostays,3,28.43424184,77.05041922
v.s.n lodge,HTLGBO1000061212,Lodge,12 /12 A tuticorin bypass road pandhakaudi aruppukottai,Virudhunagar,Tamil Nadu,India,regular,1,9.6999958,77.8695996
Vaibhav Inn,HTLGBO1000010365,Hotel,30-12-34/Ranga street/ Beside Nellore Mess/ Dabagardens/,Visakhapatnam,Andhra Pradesh,India,gostays,2,17.71532827,83.30120768
The Stay Inn Bed &amp; Breakfast,HTLGBO1000014756,BnB,253/3/ Forest Lane /Near Country Club/Neb Sarai/Sainik Farms/New Delhi,Delhi,Delhi,India,regular,0,28.50799536,77.20949109
THE ROBUSTA-a coffee plantation stay,HTLGBO1000057614,Homestay,Bareside Home Makkanduru town,Coorg,Karnataka,India,regular,0,12.45836562,75.76711054
TRAVANCORE PALACE,HTLGBO1000041868,Hotel,11th Mile/ NH 47 11th Mile/ Choice Nagar Cherthala/ Kerala 688524,Alleppey,Kerala,India,regular,0,9.658091477,76.33723682
Vailankanni Cottages Mandrem,HTLGBO1000056264,Hotel,Junaswado/ Mandrem Beach/ North Goa,Goa,Goa,India,regular,0,15.6579377,73.71266315
Treebo Orchard Suites,HTLGBO1000040910,Hotel,#105/1st Main/Road/Seshadripuram,Bangalore,Karnataka,India,regular,3,12.99852199,77.58201398
Tourist Home Guesthouse,HTLGBO1000079644,Hotel,Laxman Jhula (opposite taxi stand) /,Rishikesh,Uttarakhand,India,regular,0,30.0869281,78.2676116
The Whispering Pines,HTLGBO1000028782,Hotel,Project Road Near Tibetian Temple  (In between Dharamshala and Palampur)/ at Gopalpur Near Chamunda(4KM),Dharmsala,Himachal Pradesh,India,regular,2,32.219042,76.3234037
The Woods Resorts Wayanad,HTLGBO1000025478,Resort,The Woods Resorts . Sulathan Bathery - Pulpally Road / 6th mile / Chethalayam,Wayanad,Kerala,India,regular,4,11.74058111,76.25083676
Tivoli Cititel Boutique Hotel,HTLGBO1000003601,Hotel,41 Ring Road/ Lajpat Nagar - IV,Delhi,Delhi,India,regular,3,28.5730729,77.2588478
Treebo Angson,HTLGBO1000062250,Hotel,No. 2/ Kalakshetra Avenue/ 2nd Street/ Thiruvanmayur,Chennai,Tamil Nadu,India,regular,3,13.50164726,83.34777832
Ticlo Resorts,HTLGBO1000003432,Resort,Opp Calangute Association Calangute-Baga Rd Umtavaddo/ Calangute,Goa,Goa,India,gostays,2,15.54664364,73.76077665
Treebo Cozee Stay,HTLGBO1000041182,Service Apartment,6/11/ East Abhiramapuram First street/,Chennai,Tamil Nadu,India,regular,2,13.0347987,80.2623931
THE ROYAL RESIDENCY,HTLGBO1000070558,Hotel,DOMUHAN ROAD/BODHGAYA Dist: GAYA  824231 BIHAR,Gaya,Bihar,India,regular,4,24.7954523,84.999431
Triveny River Palace,HTLGBO1000047366,Hotel,Champakulam P O . Kuttanad/Alleppey,Alleppey,Kerala,India,regular,0,9.4099439,76.4088821
V Resorts Green Village,HTLGBO1000071352,Resort,Artola-Jageshwar Road/ Almora/ Uttarakhand 263623,Almora,Uttarakhand,India,regular,0,29.6305672,79.8418269
The whispering Lake,HTLGBO1000082930,Guest House,Near/ Blue Sea View/ Kepkarwado/ Arambol/ Pernem Goa,Goa,Goa,India,regular,0,15.67765804,73.70752404
USHA RESORT,HTLGBO1000065344,Resort,College Road/ Palghar West/ Kharal Pada,Palghar,Maharashtra,India,regular,0,19.7119349,72.7571458
The Royal Bharti,HTLGBO1000017170,Hotel,Tehra Road/ Gopalgarh/ Opp. Omaxe Township/ Rukmani Vihar/ Vrindavan/,Mathura,Uttar Pradesh,India,gostays,4,27.564434,77.6570277
Tiger N Woods Resort,HTLGBO1000006290,Resort,Pench National Park/ Village Avargani/ Near Touria Gate/ Distt : Seoni,Pench,Madhya Pradesh,India,regular,3,22.0166165,79.8296743
The Windflower Resorts &amp; Spa,HTLGBO1000065524,Resort,The WINDFLOWER PRAKRUTHI Plot No 12 A/ Hegganahalli Village/ Kundana Hobli/ Devanahalli Taluk/ Bangalore North/,Bangalore,Karnataka,India,regular,1,12.9715987,77.5945627
V Resorts Ramgarh,HTLGBO1000000914,Resort,Malla Ramgarh/,Nainital,Uttarakhand,India,regular,0,29.41197467,79.5408569
V Resorts Aurangabad,HTLGBO1000060720,Resort,82/ mainraod mhaismal. aurangabad/D-13/ tirupati supreme enclave /Jalan Nagar,Aurangabad,Maharashtra,India,regular,3,19.8593992,75.3040457
